Municipality_code;Oral_Health_Strategy_coverage;Primary_health_coverage_for_poor_residents_.last.year.;Vaccination_coverage_...;Low_birth_weight_...;Hospital_beds_per_10.000_residents;Family_Health_Strategy_teams_per_10.000_residents;Ultrasound_machines._per_10.000_live_births;cesarean_deliveries;Xray_machines_per_10.000_residents;Life_support_equipment_per_10.000_residents;Mammographies_per_100_women
4215109;0;53.5;75.79;10.89;0;0.9;99;67.33;0;0;10
4215208;59.9;52.08;70.13;16;0;1.8;0;74;1.8;0;16
4215307;89.18;77.55;77.71;0;54.3;2.7;0;50.59;1.4;8.1;10
4215356;82.58;71.8;74.46;9.84;0;2.5;0;26.23;0;2.5;13
4215406;79;100;100;9.26;32.6;4.7;0;70.37;2.3;11.6;16
4215455;93.07;100;76.3;8.43;0;4.8;0;44.94;1;0;17
4215505;64.98;56.5;75.8;12.13;41.3;1.9;65.6;62.95;1.9;6.3;9
4215554;100;100;83.43;11.11;0;4.2;0;50;0;4.2;21
4215604;100;100;83.83;0;0;4.8;0;65.38;0;0;29
4215653;41.86;72.81;77.53;5.32;0;2.5;0;44.68;0;0;13
4215679;73.69;96.12;72.6;7.45;0;3.4;0;31.91;0;0;7
4215687;100;97.98;82.58;14.29;0;3.5;0;46.43;3.5;10.4;25
4215695;100;100;88.82;15.38;0;6.8;0;76.92;6.8;20.5;17
4215703;18.71;97.64;71.7;9.09;52.5;3.5;0;56.28;2.5;4;139
4215752;100;100;81.33;8;0;3.7;0;48;0;3.7;15
4215802;31.56;39.21;73.39;9.95;9.1;1.2;63.9;63.11;0.9;2.7;12
4215901;100;91.63;82.19;4.76;59.8;3.3;0;76.19;6.6;6.6;26
4216008;100;100;75.52;5.93;37.9;3.9;84.7;57.63;1;7.8;28
4216057;67.82;100;96.35;5.97;0;4;0;40.3;0;2;9
4216107;35.9;62.43;81.38;8.13;33.7;4.2;81.3;47.97;2.1;8.4;18
4216206;34.47;37.47;68.78;8.78;10.8;0.9;47;49.22;2.1;2.6;30
4216255;55.03;95.71;77.22;8;34.8;3.3;0;50;3.3;11.6;17
4216305;84.77;100;74.43;3.37;12.9;3;24.1;49.16;1.1;3.4;24
4216354;100;87.57;69.74;9.3;0;2.9;0;60.47;11.6;0;14
4216404;100;100;69.25;0;0;4.3;0;56.25;1.4;0;11
4216503;54.93;47.77;74.52;10.73;28.6;1.2;0;51.31;0.8;2;1
4216602;0;46.1;71.72;7.42;42.1;1.8;21.2;57.35;0.5;3;17
4216701;48.75;84.78;76.02;13.46;19;2.9;0;60.9;1.5;5.8;10
4216800;64.95;56.48;74.28;8.45;27;2.2;0;56.34;0;1.1;1
4216909;44.97;65.17;80.35;6.85;22;2.3;0;64.29;1.4;8.3;15
4217006;63.01;54.79;94.01;5.59;0;1.8;0;61.54;0.9;0;37
4217105;100;91.44;78.66;5.71;37.4;3.1;0;82.86;0;9.3;29
4217154;100;100;75.4;0;0;5.3;0;64.29;0;5.3;28
4217204;78.3;68.09;77.65;9.01;11;2.2;44;72.97;1.1;2.5;18
4217253;100;100;70.12;10.34;197.7;4.3;0;48.28;2.1;0;38
4217303;0;67.2;79.69;4.12;26.6;2.2;0;61.86;1.1;8.9;21
4217402;49.29;85.71;72.87;7.52;0;2;0;55.75;0;0;15
4217501;77.41;67.31;79;8.8;15.4;2.4;46.3;83.33;1.2;2.4;28
4217550;100;91.55;72.96;12.9;0;3;0;67.74;0;3;0
4217600;26.61;69.41;73.59;11.54;0;2.3;76.9;66.15;0.8;4.6;18
4217709;54.01;70.44;74.94;6.72;19.9;2.3;49.8;52.49;0.4;2.6;10
4217758;100;95.24;81.62;6.9;0;3.6;0;44.83;3.6;7.2;6
4217808;39.38;100;75.17;6.36;23.2;3.5;181.8;54.55;1.2;2.9;11
4217907;40.07;69.68;73.96;4.55;46.1;2.3;90.9;50;3.5;15;17
4217956;100;100;83.17;0;0;5.7;0;80;5.7;5.7;31
4218004;100;100;71.41;6.47;11;3.6;0;51.98;0.6;2.6;13
4218103;65.59;100;73.08;16.07;39.6;3.8;0;51.79;0;9.4;7
4218202;87.95;93.48;72.92;7.42;13.3;3.3;143.5;66.03;2.4;5.2;4
4218251;47.16;100;85.55;9.09;12.6;4.2;0;55.37;0;11.2;12
4218301;36.88;100;72.37;9.22;18.8;4.4;34.1;37.2;1.1;4.4;7
4218350;100;100;80.29;2.86;0;5.7;0;80;2.8;0;43
4218400;100;100;76.05;3.8;43.6;4.4;126.6;59.49;5.8;10.2;19
4218509;100;99.93;76.54;4.35;26.8;3.2;0;68.48;4.7;6.3;20
4218608;100;92.02;75.35;3.96;74.8;3.1;99;52.48;3.1;12.2;11
4218707;67.91;77.7;70.69;10.49;26.7;2.6;34.1;67.32;1.1;2.4;31
4218756;100;100;79.46;8.7;62.6;4.3;217.4;52.17;2.2;10.8;19
4218806;60.38;78.76;78.07;5.76;28.7;2.5;71.9;66.91;0.8;4.2;14
4218855;100;97.28;72.59;10;0;3.4;0;46.67;0;3.4;44
4218905;100;100;84.28;9.15;37.4;3.7;65.4;41.83;4.7;5.6;1
4218954;100;100;77.19;8.33;0;4;0;50;0;0;3
4219002;51.92;100;70.8;7.29;43;4;0;68.75;2.5;5.9;22
4219101;93.62;81.41;72.43;11.76;48.1;2.8;196.1;60.78;0;11.3;39
4219150;100;94.13;88.1;16.67;0;3.6;0;50;0;0;12
4219176;80.63;100;79.55;4.62;0;4.2;0;55.38;6.3;0;13
4219200;100;98.17;96.15;6.25;35;3.2;125;33.75;1.6;7.9;24
4219309;22.22;25.76;76.55;8.87;11.2;0.8;56.3;80.14;1.5;3.8;13
4219358;59.94;100;77.51;6.1;28.8;3.8;0;64.63;0;5.8;12
4219408;96.26;83.71;78.55;5.26;44.4;2.8;0;63.16;0;8.3;18
4219507;16.36;56.91;68.99;9.36;13.4;1.8;33.4;65.22;0.9;2.9;13
4219606;100;100;78.37;12;38.6;4.8;200;76;2.4;12.1;6
4219705;100;94.32;82.63;8.73;15.2;2.7;49.9;76.06;0.4;5.8;14
4219853;100;99.5;84.71;11.9;0;3.3;0;69.05;0;0;7
4300034;79.37;69.01;82.6;10.34;75.1;2.3;0;48.28;11.4;11.4;14
4300059;95.33;82.9;82.41;2.86;0;2.7;0;80;2.7;0;24
4300109;0;17.58;68.71;7.24;20.9;0;65.8;55.26;1.2;6;16
4300208;100;100;72.99;8.57;33.1;4.1;285.7;70;1.4;6.9;23
4300307;100;100;71;6.25;42.6;4.3;0;76.56;1.4;7.1;18
4300406;0;15.19;72.32;11.31;13.7;0.3;42.7;73.32;0.4;2.8;17
4300455;0;62.83;66.5;0;39.5;2.3;0;54.55;0;14;28
4300471;100;100;66.55;18.75;0;4.8;0;75;0;0;27
4300505;38.85;100;69.49;3.75;27.4;3.7;0;37.5;1.2;7.5;16
4300554;0;100;75.85;16.67;0;5.4;0;91.67;0;5.4;34
4300570;100;97.82;80.47;4.35;0;3.4;0;78.26;6.9;17.1;8
4300604;20.97;40.67;64.86;10.18;3.6;1.3;3.3;37.79;0.4;0.9;20
4300638;100;90.88;72.97;14.29;18.9;3.1;0;51.43;0;0;4
4300646;80.82;100;89.77;4.29;34.1;2.7;142.9;41.43;1.4;13.7;23
4300661;0;100;68.92;0;0;0;0;60;0;0;2
4300703;0;100;68.42;7.32;37.9;1.6;243.9;68.29;1.6;1.6;8
4300802;0;42.03;70.24;6.61;20.3;1.6;0;83.47;1.6;5.5;14
4300851;0;100;63.61;4;0;5.4;0;44;0;2.7;16
4300877;66.59;100;73.59;7.04;0;2.1;281.7;40.85;2.1;6.2;13
4300901;0;89.69;75.67;12.24;53.3;3;204.1;65.31;3;7.6;14
4301008;0;62.96;71.8;6.98;26.6;1.6;0;86.98;1.1;4.3;17
4301057;0;100;63;11.36;0;0;0;54.55;0;3.9;26
4301073;100;100;91.05;18.52;0;3.7;740.7;59.26;3.7;0;24
4301107;24.33;84.62;68.73;6.75;24.3;2.9;0;52.15;0.7;5.1;10
4301206;52.24;45.43;71.66;11.69;38.7;1.6;64.9;77.27;2.4;5.5;16
4301305;0;0;75.46;8.7;21.7;0;96.6;51.69;1.1;7;11
4301404;0;28.44;78.85;15.7;28.4;0;82.6;63.64;1;7.8;8
4301503;46.87;100;66.11;7.81;35.2;2.8;0;71.88;1.4;5.6;19
4301552;91.05;100;66.89;8.7;51.8;5.5;0;56.52;2.7;13.6;27
4301602;47.69;80.35;68.04;8.48;16;1.9;58.3;62.07;0.9;2.2;12
4301636;58.28;76.01;49.22;18.1;0;2.8;172.4;46.55;0;8.3;12
4301651;0;55.11;54.55;14.29;47;1.7;0;74.29;0;13.9;5
4301701;51.31;89.23;72.53;13.56;55.1;3.1;0;54.24;0;6.1;21
4301750;0;82.8;74.5;10.29;0;1.4;0;58.82;0;0;7
4301800;0;0;75.84;10.17;52.3;0;0;72.88;0;0;11
4301859;100;97.82;86.71;3.03;0;3.2;0;72.73;0;6.5;9
4301875;89.08;77.46;66.84;14.58;0;2.5;0;41.67;0;0;5
4301909;0;100;70.75;6.15;4;2.4;230.8;47.69;2.4;8;13
4301925;100;100;68.47;0;0;5;0;63.64;0;5;25
4301958;100;100;77.47;16;0;4.2;0;96;0;0;18
4302006;0;25.25;69.1;12.8;0;0;0;43.2;0;0;6
4302055;100;100;60.7;0;0;4.3;0;35.71;0;4.3;7
4302105;0;42.06;69.26;10.78;15.7;0.7;47.9;62.7;0.9;1.8;7
4302154;100;100;73.96;6.45;0;4.7;0;90.32;0;0;22
4302204;0;45.08;65.43;7.27;41.1;3;181.8;76.36;3;13.7;23
4302220;0;100;76.92;0;0;4.1;0;82.35;0;0;4
4302238;100;100;81.73;8.33;0;4.1;0;80.56;0;0;15
4302253;0;0;63.82;0;0;0;0;60;0;0;0
4302303;28.28;73.76;72.65;6.02;20.8;1.7;60.2;29.52;1.7;6.1;5
4302352;29.41;100;65.28;6.96;22.9;2.5;173.9;66.09;1.7;6.8;9
4302378;0;100;65.75;16.67;0;4.3;555.6;72.22;0;0;26
4302402;0;25.81;67.82;12.23;31.4;0;0;88.49;1.7;7;10
4302451;42.61;37.05;76.68;9.43;37.8;1.3;0;38.68;1.3;7.8;11
4302501;0;100;68.2;9.09;0;4.4;0;39.39;0;0;16
4302584;100;100;79.87;6.67;0;4.5;666.7;80;4.5;9.1;34
4302600;100;100;77.06;9.8;64.8;5.4;0;68.63;0;8.1;14
4302659;0;0;75.28;13.95;10.7;2.1;0;76.74;2.1;2.1;3
4302709;0;14.84;71.25;11.55;22.1;0;0;50.2;0.5;3.9;9
4302808;20.87;45.37;68.63;10.7;20.8;1.5;107;55.35;1.2;3.9;10
4302907;76.23;88.38;73.97;10.48;29.2;2.2;0;43.55;0.7;4.4;15
4303004;0;38.13;66.07;10.78;16;0.6;79.1;59.74;0.8;2.5;14
4303103;11.69;50.81;58.33;10.58;5.4;0.7;23.9;50.69;0.6;1.3;32
4303202;68.89;59.9;79.36;12.73;45.2;2.1;0;45.45;0;12.3;17
4303301;100;100;82.7;12.77;60.6;4;212.8;82.98;2;12.1;27
4303400;100;100;76.88;1.79;100.6;3.9;0;67.86;0;9.9;4
4303509;0;19.13;68.67;7.15;14.5;0.2;55;59.28;0.3;1.6;9
4303558;100;100;72.11;17.65;0;3.9;588.2;82.35;0;7.7;16
4303608;47.67;100;77.1;4.23;100.9;4.6;0;80.28;0;18.3;7
4303673;100;90.14;68.07;6.67;0;3.1;0;66.67;0;6.2;9
4303707;100;94.46;64.61;14.81;73.6;3.3;0;74.07;3.3;11.4;12
4303806;0;100;72.79;12.5;70.8;3.6;0;52.08;1.8;14.5;11
4303905;0;80.85;70.52;7.95;11.2;1.7;37.9;59.09;0.5;1.3;20
4304002;63.66;55.36;73.51;12.66;55;3.7;0;83.54;1.8;9.2;27
4304101;0;81.23;76.8;18.52;85.9;2.9;0;85.19;0;11.4;17
4304200;34.02;59.17;61.62;8.9;21.9;1;118.7;59.35;1;3.3;8
4304309;100;89.26;70.24;1.79;39.8;3.1;178.6;60.71;1.5;12.2;30
4304358;100;100;67.27;7.09;0;3.4;0;65.35;3.4;5.7;5
4304408;41.96;58.37;76;9.45;11;1.5;54.5;68.73;1.8;4.3;12
4304507;18.46;21.4;66.08;8.5;13.3;0.6;36.2;46.65;0.6;2.4;10
4304606;9.35;57.82;65.91;8.54;15.1;0.3;31.2;49.42;0.4;1.3;13
4304614;0;100;73.76;5.56;0;5.5;0;66.67;0;0;20
4304622;0;0;73;33.33;0;0;0;66.67;0;0;14
4304630;0;44.05;72.82;8.44;18.3;0.2;26;49.87;0.7;3.6;12
4304655;0;100;69.29;5.56;0;3.2;0;52.78;0;0;29
4304663;0;85.86;61.6;10.32;0;0;0;41.94;0.4;1.6;8
4304671;0;100;84.6;8.93;0;2.6;178.6;48.21;0;2.6;36
4304689;89.09;77.47;89.28;6.67;0;2.6;0;59.05;0;0;7
4304697;0;100;64.91;0;0;3.8;0;80;0;0;32
4304705;34.28;59.61;68.68;12.69;17.2;2;38.9;63.21;1.2;1.5;16
4304713;45.36;78.89;63.67;8.93;0;2.7;0;55.36;0;2.7;11
4304804;0;34.79;68.63;8.47;11.1;0.4;80.6;75.4;0.8;4.8;5
4304853;100;100;65.55;0;0;6.2;0;50;6.2;6.2;8
4304903;79.73;100;82.93;10.71;28.9;2.3;238.1;72.62;3.5;4.6;17
4304952;0;0;97.81;0;0;0;1250;62.5;0;3.3;15
4305009;100;93.64;72.55;10.42;10.7;3.2;0;69.79;0;1.1;9
4305108;14.3;43.15;69.83;11.77;12.8;0.7;19.9;66.56;0.6;2.5;14
4305116;100;96.77;71.64;3.85;0;3.4;0;42.31;3.4;3.4;18
4305124;0;44.33;57.77;18.18;0;0;0;52.27;0;0;9
4305132;0;100;72.56;10;49.4;4.5;0;53.33;0;13.5;18
4305157;100;100;75.66;20;0;4.1;0;72;0;0;13
4305173;0;91.33;80.69;8.33;0;1.9;0;40.91;0;0;8
4305207;53.65;69.98;80.71;7.38;25.6;1.5;82;78.69;1.5;3;7
4305306;100;100;71.54;6.82;40.5;4.3;340.9;89.77;1.1;6.4;13
4305355;67;91.55;74.17;7.43;12.5;2.8;49.5;69.06;1.1;2.5;15
4305371;94.73;82.37;70.42;3.45;0;2.9;0;46.55;0;0;15
4305405;0;100;64.43;7.89;56.9;2.5;0;68.42;2.5;14.8;20
4305439;0;0;66.1;7.32;0;0;0;41.46;0;3.4;0
4305447;0;0;80.24;3.51;0;0;0;64.91;2;4;9
4305454;87.08;75.73;68.39;9.22;0;2.4;141.8;43.26;1.6;5.5;15
4305504;68.73;100;77.68;6.98;50.8;4.1;0;58.14;0;8.1;18
4305587;100;100;61.12;7.14;0;4.1;0;100;0;0;18
4305603;0;79.55;72.15;12;0;2.8;0;68;0;0;8
4305702;50.2;100;64.05;4;15.3;4.6;0;88;0;6.1;34
4305801;33.85;88.31;72;8.33;21.5;3.1;0;68.75;0;6.2;20
4305835;0;100;66.2;40;0;6.5;0;60;0;0;21
4305850;100;89.77;66.26;0;0;4.1;0;61.54;0;0;39
4305871;100;100;73.03;4.35;0;4.1;0;69.57;0;0;29
4305900;100;100;72.82;9.9;45.2;1.3;0;73.27;0;5.2;3
4305934;0;0;59.34;0;0;0;0;50;0;0;3
4305959;0;61.39;77.23;5;0;2.6;0;55;2.6;15.3;16
4305975;100;100;68.6;10;0;3.5;0;63.33;0;0;8
4306007;45.71;79.49;62.28;6.84;27;2.8;170.9;70.94;2.1;5;14
4306056;0;0;83.22;11.24;0;0;112.4;44.94;1.4;2.7;13
4306072;100;96.81;68.85;8.82;0;3.5;0;76.47;0;0;6
4306106;42.83;51.21;77.5;9.83;21;1.4;32.4;63.71;1.1;4.1;10
4306130;100;100;72.22;15.38;0;4.7;0;46.15;0;0;22
4306205;27.05;23.53;70.14;9.09;26.8;0.8;90.9;75.45;2.4;3.2;16
4306304;100;100;75.21;5.71;36.3;4.3;285.7;48.57;2.1;12.8;24
4306320;100;88.47;57.27;2.7;0;3.1;0;35.14;0;0;13
4306353;100;100;77.93;4.76;0;3.5;0;42.86;0;3.5;30
4306379;100;0;81.6;3.23;0;0;0;45.16;0;3.3;7
4306403;26.12;34.06;70.06;6.65;14.9;0.7;94.9;73.1;2.2;5.8;29
4306429;100;100;75.07;15.79;0;4.6;0;65.79;0;0;10
4306452;99.02;86.11;78.37;3.85;119;3.1;0;88.46;6.1;24.4;20
4306502;0;39.22;76.72;7.39;14.6;2.1;56.8;53.98;1.4;4.9;4
4306551;100;100;69.6;0;0;3.9;588.2;70.59;0;0;40
4306601;0;23.22;74.25;9.55;19.5;0;20.3;61.38;1.3;1.8;7
4306700;100;100;80.62;8.51;0;5.9;0;59.57;0;0;23
4306734;100;100;72.5;7.32;26.4;3.8;0;60.98;0;7.5;21
4306759;100;100;63.87;6.67;0;4.9;0;66.67;0;0;8
4306767;0;35.64;77.93;9.42;0;0.6;18.8;45.95;0.6;4.7;8
4306809;33.61;43.84;72.67;6.57;16.1;1;93.9;61.97;2;4.4;15
4306908;27.43;59.63;66.57;10.43;14.7;2;107.9;35.25;2;6.9;18
4306924;100;100;83.95;0;111.3;6.5;0;38.46;0;26.2;21
4306932;0;32.39;76.84;10.53;0;0;0;64.21;0;0;15
4306957;100;97.18;57.85;14.81;0;3.2;370.4;70.37;0;13;30
4306973;0;100;60.77;3.85;0;3.4;0;50;0;0;17
4307005;0;42.89;68.72;8.63;12.8;1.1;49.8;57.26;0.9;2.4;16
4307054;100;96.96;60.5;3.57;0;3.2;0;35.71;0;0;19
4307104;100;100;64.46;17.24;35.5;4.4;114.9;42.53;4.4;11.8;15
4307203;0;100;52.67;2.13;36.8;3.9;0;40.43;1.9;7.7;9
4307302;42.09;36.6;71.59;8.25;39.4;1.3;103.1;69.07;0;0;23
4307401;100;88.68;90.75;10.53;0;3.2;0;55.26;0;9.5;16
4307450;99.48;100;70.89;3.23;0;6.1;0;64.52;0;0;52
4307500;0;19.44;72.31;17.68;47.9;0;50.5;91.92;1.3;5.9;2
4307559;55.17;95.95;57.32;11.11;38.3;3.3;138.9;62.5;3.3;10;16
4307609;39.29;61.5;72.54;6.48;12.9;1.9;0;62.35;0.7;2.1;12
4307708;0;11.09;66.97;8.66;13.9;0.4;26.5;54.02;0.2;1.9;16
4307807;22.55;49.01;66.11;10.34;19.6;0.7;26.5;76.13;0.7;5.6;10
4307815;91.34;79.43;70.54;5.26;0;2.8;263.2;86.84;0;5.5;15
4307831;100;97.31;69.92;5.26;0;3.6;0;63.16;0;0;26
4307864;100;100;84.92;5;0;3.9;0;80;3.9;11.6;11
4307906;5.44;23.67;72.45;10.13;8;0.8;26.3;77.63;0.3;1.4;19
4308003;53.85;46.82;80.78;26.98;48;1.5;317.5;76.19;1.5;13.5;26
4308052;100;100;63.23;4.55;0;3.9;0;63.64;0;0;45
4308078;100;92.36;74.41;5.66;0;2.7;0;67.92;2.7;8.1;14
4308102;0;98.38;71.93;11.94;18.6;3.2;149.3;68.66;1.6;7.3;15
4308201;12.92;33.71;69.27;7.17;10.7;0.4;204.8;78.5;1.1;3.7;0
4308250;0;100;74.38;18.18;0;5;0;27.27;0;0;13
4308300;0;79.4;74.1;11.48;26.1;2.8;0;46.72;0;3.7;7
4308409;0;83.17;73.35;12.5;27.1;0;0;67.86;0;5.7;17
4308433;0;0;74.6;20;0;4;1000;60;4;0;19
4308458;74.43;100;78.15;12.24;52.5;4.4;204.1;63.27;2.2;13.1;14
4308508;0;31.66;72.57;8.38;24.3;0.7;59.9;74.85;3.1;5.2;9
4308607;0;9.83;67.76;9.46;16.6;0;101.4;70.61;1;4.6;13
4308656;98.32;85.49;69.16;18.92;0;3.1;0;54.05;0;0;22
4308706;55.36;96.28;69.35;8.7;42.6;3.4;217.4;69.57;1.7;10.2;20
4308805;0;98.89;66.39;2.53;0;0;0;46.84;0;1.2;7
4308854;100;100;74.15;20;0;6;0;53.33;11.9;6;11
4308904;0;55.06;82.97;7.6;40.9;1.2;117;64.91;0.6;6.2;23
4309001;20.13;70.02;62.23;10;20.5;2.3;47.6;95.24;1.2;5.3;23
4309050;0;0;67.84;5.56;0;0;0;42.22;1.5;0;34
4309100;0;26.7;80.01;7.24;11.2;0.3;87.7;72.37;2.8;5;16
4309126;100;100;73.02;5.56;0;4.4;0;55.56;0;0;18
4309159;83.66;72.74;70.57;11.9;0;2.5;0;50;0;2.5;12
4309209;10.24;37.86;67.27;9.13;3.6;0.7;18.3;51.64;0.4;0.6;19
4309258;0;100;89.98;0;25;6.3;0;77.78;6.3;31.3;27
4309308;0;6.21;69.32;8.95;6.9;0;16;51.56;0.4;1.6;5
4309407;30.55;79.68;72.05;12.75;25;1.3;39.8;74.9;1.8;6.6;23
4309506;0;35.65;70.52;9.33;44.4;1.2;0;66.67;2.5;9.9;17
4309555;0;0;68.14;0;0;0;0;74.07;2.4;9.4;12
4309571;100;100;79.46;3.45;0;3.4;0;34.48;0;3.4;6
4309605;54.1;62.73;67.99;8.54;26.2;2.2;100.5;68.84;1.6;3.8;14
4309654;53.5;93.05;79.46;9.47;0;3.3;105.3;44.21;1.7;3.3;18
4309704;69.01;100;64.4;6.98;46.8;4.1;232.6;79.07;2;14.2;23
4309753;0;100;73.83;8.62;0;4.6;0;70.69;0;0;18
4309803;71.93;62.55;69.08;17.14;42.5;2.1;0;71.43;0;14.9;20
4309902;94.28;81.98;98.46;14.29;23.7;2.8;0;80.95;0;8.4;26
4309951;79.95;100;80.65;21.43;0;4.9;0;45.24;4.9;0;12
4310009;0;61.99;74.37;5.78;11.4;0.5;44.4;64;0;4.7;7
4310108;30.85;35.77;65.74;7.98;13.9;1.3;19.5;66.54;0.9;2.2;6
4310207;25.97;60.21;69.1;9.3;23.9;1.4;61.3;60.98;1.1;4.2;19
4310306;100;100;66.94;8.51;51.2;4.9;425.5;59.57;4.9;17.1;9
4310330;0;92.02;80.41;9.96;0;0;0;56.57;0.6;2.3;18
4310363;100;96;58.54;4;0;3.3;0;88;3.3;9.9;15
4310405;100;89.35;57.47;5.13;28.7;3;512.8;64.1;0;7.6;16
4310413;100;100;65.68;6.25;0;4.4;0;53.13;0;0;18
4310439;100;96.62;75.32;5.26;0;3.3;0;78.95;0;0;7
4310462;0;100;78.31;5.88;0;5.1;0;70.59;5.1;5.1;41
4310504;100;100;65.15;8.82;53.2;3.7;98;54.9;2.5;9.9;17
4310538;0;62.34;72.54;11.48;0;0;0;54.1;0;2;10
4310553;0;0;67.22;2.86;0;0;0;57.14;0;0;23
4310579;0;100;86.38;10.53;0;4.3;0;42.11;0;0;11
4310603;28.31;24.62;62.85;9.17;17.6;0.8;0;67.59;0.8;2.4;8
4310652;100;100;65.65;5.26;0;3.9;1052.6;52.63;3.9;11.6;13
4310702;100;100;77.71;6.82;31.2;4.8;227.3;45.45;0;9.6;8
4310751;100;100;67.93;0;69.6;4.6;0;64.29;0;32.5;8
4310801;0;0;70.46;8.16;18.6;0;40.8;74.69;0.5;8.1;29
4310850;82.06;100;69.89;13.51;58.6;4.9;0;81.08;4.9;7.3;15
4310876;0;0;66.27;0;0;0;0;77.78;0;0;11
4310900;95.44;100;60.21;4.76;35.8;5.5;476.2;38.1;0;19.3;25
4311007;12.21;21.24;64.76;8.52;21.5;0.7;27.5;56.04;1.1;3.2;9
4311106;0;25.51;72.42;8.26;26.1;0;0;52.29;0.9;6.1;9
4311122;77.9;100;78.44;9.09;12;4.8;151.5;34.85;2.4;7.2;6
4311130;0;78.91;74.52;11.11;0;0;0;60;0;2.8;31
4311155;80.55;100;65.87;10.58;0;4.8;0;44.23;0;0;22
4311205;86.48;100;69.02;12.08;25;2.6;37.7;43.4;0;3.6;14
4311239;0;0;71.66;7.14;0;3.8;0;46.43;0;0;23
4311254;51.48;44.76;83.13;15;22.6;1.6;0;58.75;0;6.5;4
4311270;100;100;82.45;11.11;0;6.3;1111.1;77.78;0;6.3;25
4311304;0;63.75;73.29;12.14;15.6;1.5;121.4;66.75;1.5;4.4;20
4311403;14.33;41.55;64.63;7.07;15.4;0.8;24.4;67.2;2.2;3.6;14
4311429;100;100;72.78;5;0;4;0;82.5;0;0;8
4311502;0;0;71.75;9.64;22.1;0;0;40.96;3.9;6.5;5
4311601;100;97.29;65.42;6.9;20.8;3.5;0;65.52;0;0;22
4311627;60.19;52.34;78.72;1.45;0;1.9;0;66.67;1.9;9.6;33
4311643;0;0;82.14;0;0;0;0;77.78;6.2;0;26
4311700;61.36;53.35;78.09;14.81;49;1.8;0;74.07;0;7.3;9
4311718;0;0;59.87;10.53;0;0;0;56.14;0;0;1
4311734;100;100;68.13;5;0;3.3;0;47.5;3.3;0;24
4311759;0;43.14;70.18;10.64;0;2.8;106.4;52.13;1.4;2.8;15
4311775;45.09;39.21;59.59;10.29;0;1.4;0;51.47;1.4;1.4;11
4311791;100;100;91.33;5.26;0;4;0;84.21;4;19.8;12
4311809;37.66;100;70.49;9.46;16.8;2.7;40.2;76.46;1.4;5.2;5
4311908;64.74;100;66.68;12.5;50.6;3.9;0;62.5;1.9;0;10
4311981;0;0;72.4;13.79;0;0;0;58.62;0;2.7;6
4312005;100;100;78.47;7.69;54.3;4.5;769.2;76.92;4.5;31.7;16
4312054;0;100;61.93;3.13;73.7;4.9;312.5;90.63;2.5;22.1;17
4312104;100;100;84.96;3.13;54.8;2;0;37.5;0;3.9;8
4312138;100;100;73.7;20.93;0;4;0;65.12;0;4;11
4312153;90.15;100;78.94;5.71;0;2.6;0;68.57;0;0;33
4312179;100;100;72.58;18.18;0;5.6;0;86.36;5.6;0;11
4312203;100;100;70.87;2.22;55;4.1;222.2;73.33;0;12.2;16
4312252;0;0;68.27;6;0;0;0;53;0;3.9;6
4312302;100;100;74.33;3.92;0;4.1;0;68.63;0;0;14
4312351;0;0;84.39;0;0;0;0;71.43;0;6.5;15
4312377;0;92.14;75;6.25;0;3.2;0;46.88;6.4;0;18
4312385;100;100;67.25;5.26;0;3.7;0;68.42;0;7.5;8
4312401;11.59;20.15;66.54;8.66;21;0.5;37.1;72.77;1.2;1.9;1
4312427;100;100;80.83;15.63;0;3.6;0;59.38;7.3;7.3;21
4312443;0;0;84.47;18.18;0;0;0;77.27;0;0;25
4312450;100;92.64;64.08;3.33;43.4;3.2;0;45;0;8;20
4312476;0;50.13;65.93;4.65;0;3.5;232.6;69.77;0;7;37
4312500;83.52;96.84;68.84;7.26;22.3;2.5;161.3;41.94;2.5;6.6;37
4312609;100;100;67.65;11.76;39.7;4.2;294.1;67.65;2.1;12.5;14
4312617;100;100;79.32;12.12;0;3.3;0;42.42;3.3;13.4;18
4312625;100;100;84.99;22.73;0;5.5;0;40.91;0;0;18
4312658;0;37.47;71.07;11.24;39.5;1.3;118.3;67.46;1.3;8.2;24
4312674;0;100;71.07;18.18;0;5.8;0;72.73;0;0;24
4312708;54.76;71.42;70.74;4.76;58.8;1.7;0;68.03;0.8;8.3;28
4312757;100;92.08;72.96;12;37.7;3.1;800;68;3.1;25.1;33
4312807;84.66;73.62;69.01;3.13;0;2.5;0;75;0;7.5;10
4312906;0;32.44;71.32;7.14;13.6;0;238.1;85.71;2.3;9;17
4312955;100;100;74.42;25;0;5.1;0;87.5;0;0;10
4313003;0;0;63.05;0;66;0;0;88.89;3.1;15.7;19
4313011;100;100;67.39;8;0;3.6;0;68;0;0;16
4313037;66.6;100;80.67;5.77;0;2.1;0;51.92;0;2.1;21
4313060;19.41;67.52;75.33;11.58;0;1.1;0;60.7;0;3.3;18
4313086;0;0;63.15;14.29;0;0;0;85.71;4.1;4.1;1
4313102;51.55;89.65;77.65;2.82;58.3;4.7;140.8;83.1;0;9.5;22
4313201;0;100;60.45;10.59;12.6;3.7;58.8;67.65;2.6;6.3;10
4313300;71.13;49.48;74.45;10.36;20.1;1.8;71.4;85.71;1.3;7;13
